    0.198005610928471043E+02    0.249209728590071578E+02    0.173044725756854367E+01   -0.695175511231552257E+01    1
    0.128234034015378917E+02    0.179060348986838100E+02    0.173557086894153945E+01   -0.695275511231550336E+01    1
    0.532868074219887777E+01    0.128188793566361205E+02    0.175299675685947687E+01   -0.695375511231547883E+01    1
    0.124262555508500832E+02    0.198313118649401900E+02    0.176426259183314516E+01   -0.695475511231550136E+01    1
    0.128563487848167739E+02    0.304597183384455192E+02    0.177375683828136665E+01   -0.695575511231551680E+01    1
    0.312637924183298530E+02    0.261281363435831580E+02    0.179289521067962654E+01   -0.695675511231548427E+01    1
    0.184703739220121932E+02    0.942186654313143412E+00    0.180118506841369541E+01   -0.695775511231548727E+01    1
    0.198470467777338975E+02    0.127605086912064678E+02    0.180965957140396227E+01   -0.695875511231550270E+01    1
    0.252665379841531141E+02    0.728985607965222737E+01    0.180990167439840310E+01   -0.695975511231551458E+01    1
    0.257825356402695149E+02    0.306220577725345642E+02    0.181004292461329097E+01   -0.696075511231551580E+01    1
    0.313479778532196995E+02    0.102002419507343434E+01    0.182428682534770581E+01   -0.696175511231550104E+01    1
    0.260994771932430822E+02    0.674147854586966666E+01    0.190615441516957862E+01   -0.696275511231553423E+01    1
    0.248341246791461501E+02    0.731211864994906868E+01    0.191808161029281998E+01   -0.696375511231550171E+01    1
    0.726507494959011968E+01    0.120795313264515620E+02    0.196038022157928538E+01   -0.696475511231547362E+01    1
    0.244302900054681800E+02    0.179503072470333933E+02    0.204986677488227409E+01   -0.696575511231551836E+01    1
    0.196911881877694519E+02    0.259166878028741330E+02    0.206858008293450757E+01   -0.696675511231553202E+01    1
    0.557501274005819880E+01    0.135386556495221182E+02    0.219908177433114949E+01   -0.696775511231552436E+01    1
    0.308127511337356275E+02    0.136139577777008700E+02    0.222216593870798507E+01   -0.696875511231550959E+01    1
    0.313832077293711649E+02    0.119487778151286972E+01    0.222384167381658804E+01   -0.696975511231549394E+01    1
    0.191722019655672788E+02    0.137352849471216150E+02    0.225707190859995022E+01   -0.697075511231548450E+01    1
    0.123048422448128303E+02    0.302221816381456456E+02    0.228740674835541391E+01   -0.697175511231548395E+01    1
    0.472028658459731965E+00    0.514235975055312977E+01    0.230384749158955771E+01   -0.697275511231548872E+01    1
    0.200017500135160589E+02    0.130201806294135647E+02    0.231601106834760229E+01   -0.697375511231548995E+01    1
    0.135840271759997417E+02    0.196135809688315597E+02    0.238270571666339803E+01   -0.697475511231553025E+01    1
    0.191608525300748767E+02    0.138067577409360780E+02    0.244785460215862871E+01   -0.697575511231552614E+01    1
    0.132791204063803487E+02    0.303331873938666519E+02    0.245576802118321291E+01   -0.697675511231550338E+01    1
    0.272858330673271587E+00    0.201050165814974022E+02    0.246928102835366037E+01   -0.697775511231553747E+01    1
    0.241085641252081757E+02    0.180200704162637031E+02    0.251102171957789011E+01   -0.697875511231551471E+01    1
    0.176888189497390798E+02    0.245040941055337633E+02    0.253755206884500195E+01   -0.697975511231548751E+01    1
    0.183814378654684560E+02    0.138017281115461099E+02    0.256178736986137290E+01   -0.698075511231549406E+01    1
    0.112503840010230522E+02    0.645999719086996205E+01    0.261383570144407562E+01   -0.698175511231549972E+01    1
    0.194967965696640029E+02    0.117944809194722300E+01    0.261576309883545521E+01   -0.698275511231551516E+01    1
    0.751060924747917813E+01    0.131500203435873964E+02    0.267017087051036661E+01   -0.698375511231553414E+01    1
    0.591162152962254339E+01    0.238342002762811696E+02    0.267163159974454478E+01   -0.698475511231553270E+01    1
    0.119798618984769645E+01    0.181911339915768195E+02    0.268557371581802062E+01   -0.698575511231552948E+01    1
    0.191058617905755632E+02    0.112309246158329792E+02    0.271608835474907817E+01   -0.698675511231552360E+01    1
    0.239257972052609240E+02    0.181581867357627935E+02    0.276234758755955934E+01   -0.698775511231549373E+01    1
    0.475410456925212277E+00    0.301130933584094969E+02    0.278267390586457575E+01   -0.698875511231551716E+01    1
    0.309964842818158743E+02    0.238092861962240185E+02    0.279652315146340280E+01   -0.698975511231552993E+01    1
    0.310504001861439889E+02    0.237814060205027893E+02    0.284640987892584496E+01   -0.699075511231550273E+01    1
    0.111684268829515450E+02    0.622470004259927645E+01    0.287093806051777634E+01   -0.699175511231550484E+01    1
    0.202370789948841505E+02    0.253549740738140805E+02    0.288342364757503855E+01   -0.699275511231551850E+01    1
    0.139648577554648519E+02    0.650931227635550513E+01    0.292639506852749864E+01   -0.699375511231549929E+01    1
    0.242187497105372209E+02    0.177071866469416790E+02    0.299201713910932199E+01   -0.699475511231549785E+01    1
    0.237195000087260581E+02    0.185927909068852664E+02    0.299961371629653417E+01   -0.699575511231553371E+01    1
    0.174060230750700704E+02    0.125827714006491806E+02    0.304426316365390948E+01   -0.699675511231554026E+01    1
    0.625717167448736866E+01    0.140107067784035486E+02    0.304796464365598219E+01   -0.699775511231553793E+01    1
    0.264768997587507329E+02    0.182531991688405739E+02    0.307627087638961561E+01   -0.699875511231551695E+01    1
    0.197504333271101657E+02    0.118687082124797838E+01    0.309676713790706604E+01   -0.699975511231549596E+01    1
    0.739633966300660273E+01    0.241352177904117475E+02    0.310546416140137405E+01   -0.700075511231552117E+01    1
    0.772436287894734441E+01    0.254401837854263064E+02    0.314370635245391350E+01   -0.700175511231554282E+01    1
    0.112021287704275778E+02    0.308193986334878183E+02    0.315111057953961282E+01   -0.700275511231553516E+01    1
    0.133369012232404405E+02    0.757456006763038658E+01    0.317401246250115365E+01   -0.700375511231549996E+01    1
    0.176584670276311222E+02    0.116373021922330544E+02    0.317432343161949282E+01   -0.700475511231551984E+01    1
    0.125436335436574851E+02    0.775844114598681056E+01    0.317556857626297928E+01   -0.700575511231551840E+01    1
    0.236650541769529106E+02    0.646320109849700408E+01    0.318084458206738097E+01   -0.700675511231550097E+01    1
    0.875509422995965791E+00    0.503108060470146956E+01    0.325295841774140815E+01   -0.700775511231549419E+01    1
    0.223949585313426541E+00    0.173687933313875220E+02    0.325742663413270828E+01   -0.700875511231548121E+01    1
    0.772211958184787228E+01    0.121180100510734636E+02    0.326067852600717512E+01   -0.700975511231552773E+01    1
    0.176213983219707409E+02    0.920819155813920931E+00    0.327533097746594715E+01   -0.701075511231552895E+01    1
    0.711046534056502977E+00    0.300247977088841402E+02    0.344021575190510065E+01   -0.701175511231552218E+01    1
    0.173279514674170976E+02    0.128139152659761049E+02    0.345288726275556179E+01   -0.701275511231549853E+01    1
    0.258189171255329768E+02    0.202622009263420040E+02    0.348432840177500003E+01   -0.701375511231546067E+01    1
    0.770433611560940879E+01    0.258212521768543830E+02    0.352392347309807130E+01   -0.701475511231549120E+01    1
    0.675614985870302132E+01    0.149597768718967061E+01    0.353568241315759257E+01   -0.701575511231549598E+01    1
    0.258698688067321569E+02    0.769586102155915164E+01    0.357706107087686931E+01   -0.701675511231551852E+01    1
    0.131869766971392881E+02    0.203147124293140209E+02    0.360083478140306745E+01   -0.701775511231554905E+01    1
    0.542336922669718469E+01    0.237707868737155614E+02    0.362442020708740831E+01   -0.701875511231552718E+01    1
    0.785310341499313669E+01    0.194833536398834467E+00    0.365526762110397963E+01   -0.701975511231552307E+01    1
    0.125970213930757069E+02    0.786758747431234529E+01    0.368165316458336278E+01   -0.702075511231549143E+01    1
    0.267277014979927223E+02    0.313101432806864608E+02    0.374826069567925257E+01   -0.702175511231545713E+01    1
    0.264891910794192889E+02    0.179263200718712667E+02    0.375330714960248901E+01   -0.702275511231550986E+01    1
    0.237079670647897949E+02    0.547033053550990989E+01    0.378265434813528723E+01   -0.702375511231555993E+01    1
    0.237872221146521703E+02    0.304451481425098045E+02    0.383200334391284159E+01   -0.702475511231551941E+01    1
    0.243936070420469413E+02    0.173755288402913628E+02    0.385081746601124530E+01   -0.702575511231549044E+01    1
    0.109702227832980785E+02    0.191818942074594858E+02    0.388051009249401258E+01   -0.702675511231551386E+01    1
    0.235298627573447803E+02    0.657385481761141577E+01    0.388246348415679732E+01   -0.702775511231550709E+01    1
    0.183453035548436638E+02    0.141386439968736539E+02    0.394343700066887903E+01   -0.702875511231551275E+01    1
    0.180913859171262814E+02    0.110740679646381359E+02    0.397457590572748876E+01   -0.702975511231550776E+01    1
    0.785569313109377898E+01    0.538913741177611816E+00    0.399219009171878669E+01   -0.703075511231546724E+01    1
    0.199861798838148026E+02    0.126582813802286354E+01    0.401408117933309239E+01   -0.703175511231548889E+01    1
    0.297701647627427164E+02    0.124065471184861966E+02    0.403880751204976818E+01   -0.703275511231553985E+01    1
    0.182302269077251182E+02    0.157566154759944310E+01    0.413297237450187716E+01   -0.703375511231551886E+01    1
    0.235254304666649396E+02    0.194701709924875530E+02    0.430542235871388623E+01   -0.703475511231550765E+01    1
    0.172103543879981444E+02    0.256446702404793783E+02    0.431594522620891308E+01   -0.703575511231551776E+01    1
    0.115112056758070072E+02    0.174338807803695985E+02    0.437775022469782105E+01   -0.703675511231548700E+01    1
    0.130604850757983915E+02    0.462424238465659432E+01    0.440550251467725751E+01   -0.703775511231547224E+01    1
    0.111270756894226412E+02    0.732685175644209075E+01    0.445179171629939230E+01   -0.703875511231545570E+01    1
    0.102202219006937423E+01    0.203033573762161978E+02    0.445457675609007353E+01   -0.703975511231547202E+01    1
    0.369561662983791839E+00    0.205421336947797180E+02    0.445944031652468276E+01   -0.704075511231547946E+01    1
    0.728736373537894089E+01    0.140353942817085837E+02    0.447473834452281150E+01   -0.704175511231548690E+01    1
    0.261963996121651554E+02    0.771527733844097074E+01    0.448056307070332949E+01   -0.704275511231548812E+01    1
    0.513591822966650025E+01    0.237500448019535852E+02    0.453282410848991990E+01   -0.704375511231546003E+01    1
    0.235519605445491749E+02    0.196772527812466898E+02    0.458164819765114828E+01   -0.704475511231549234E+01    1
    0.799206799291131276E+01    0.255661904201655652E+02    0.463074807794566556E+01   -0.704575511231552998E+01    1
    0.143199934077188207E+02    0.188790696969173979E+02    0.466053232957664765E+01   -0.704675511231549656E+01    1
    0.183847634878796917E+02    0.171004403202646094E+01    0.467724642976961302E+01   -0.704775511231548979E+01    1
    0.239661653178405594E+02    0.202492504733036540E+02    0.467894729569185142E+01   -0.704875511231552210E+01    1
    0.268925950700147212E+02    0.188263990284583542E+02    0.470128718303828030E+01   -0.704975511231552154E+01    1
    0.262297363552886011E+02    0.299604461662126589E+02    0.470157212280909320E+01   -0.705075511231551921E+01    1
    0.129457173969781874E+02    0.296858819560255149E+02    0.470429085712432826E+01   -0.705175511231552399E+01    1
    0.467439074828008672E+00    0.296997480787480406E+02    0.471957148031153118E+01   -0.705275511231551899E+01    1
    0.530136232702008936E+01    0.110346211393480971E+02    0.472738287318783534E+01   -0.705375511231552732E+01    1
    0.105466609519048071E+01    0.173427482401049282E+02    0.482120891517373185E+01   -0.705475511231554453E+01    1
    0.754811799889780222E+01    0.264997390698711435E+02    0.490791978672597384E+01   -0.705575511231553776E+01    1
    0.236680464881089669E+02    0.302624898296007565E+02    0.494474448511764297E+01   -0.705675511231551056E+01    1
    0.141087845515079024E+01    0.176237539711787008E+02    0.495519169390908942E+01   -0.705775511231549935E+01    1
    0.269335605213044857E+02    0.188336494845260951E+02    0.498192407529094616E+01   -0.705875511231551123E+01    1
    0.193779636170516838E+02    0.268785641641997479E+02    0.499944826486253824E+01   -0.705975511231552222E+01    1
    0.143165666684099460E+02    0.308720187434980389E+02    0.505283995190066815E+01   -0.706075511231553765E+01    1
    0.801286436819238901E+01    0.132550433495314319E+02    0.517621039959835016E+01   -0.706175511231552999E+01    1
    0.483523215425596220E+01    0.138145774476868226E+02    0.522729373227339522E+01   -0.706275511231550190E+01    1
    0.257246387262306513E+02    0.170828010392320380E+02    0.524591024520575733E+01   -0.706375511231548359E+01    1
    0.802060168339690982E+01    0.707758362348095749E+00    0.526783096816091145E+01   -0.706475511231546882E+01    1
    0.393198674074466181E+00    0.446503944692949784E+01    0.532771346132031098E+01   -0.706575511231547804E+01    1
    0.454164673210184833E+00    0.809177674412387837E+01    0.533291882320632649E+01   -0.706675511231549347E+01    1
    0.295775108572485443E+02    0.332060401705733033E+00    0.541462808220306702E+01   -0.706775511231551956E+01    1
    0.109732562902272477E+02    0.518251252159149800E+01    0.545670576045558420E+01   -0.706875511231552345E+01    1
    0.136998341118234581E+02    0.298426749410255496E+02    0.545891324001244094E+01   -0.706975511231549092E+01    1
    0.296058254611225919E+02    0.256928749126260314E+02    0.550268217813892146E+01   -0.707075511231549747E+01    1
    0.137562030371868875E+02    0.298724819554073413E+02    0.550275973957787379E+01   -0.707175511231550757E+01    1
    0.265089800307942589E+02    0.202385133568025104E+02    0.550358168248220281E+01   -0.707275511231550791E+01    1
    0.236217929975797141E+02    0.504202182753303152E+01    0.552946888654556457E+01   -0.707375511231550114E+01    1
    0.301264370438275542E+02    0.147341551127019543E+01    0.553377958526696556E+01   -0.707475511231550946E+01    1
    0.234044066479371118E+02    0.305469185549131197E+02    0.559401461257297505E+01   -0.707575511231550625E+01    1
    0.178153180612205442E+01    0.554627868831246484E+01    0.564032262479905455E+01   -0.707675511231548171E+01    1
    0.243816490326335646E+02    0.806362879587742221E+01    0.566485976128783086E+01   -0.707775511231550514E+01    1
    0.140202248745275995E+02    0.174937457288421392E+02    0.573297018214283582E+01   -0.707875511231553034E+01    1
    0.107277538254355931E+01    0.171946887590046735E+02    0.573860413746185571E+01   -0.707975511231552090E+01    1
    0.810219178458068967E+01    0.244709783215570091E+02    0.575678600458080947E+01   -0.708075511231552213E+01    1
    0.776403628098949916E+01    0.139080806174405840E+02    0.581000345730848800E+01   -0.708175511231552246E+01    1
    0.205247715489480846E+02    0.136431824336536671E+02    0.588492153768538628E+01   -0.708275511231552013E+01    1
    0.182748644004272904E+02    0.186256014676339654E+01    0.593098839956650004E+01   -0.708375511231552402E+01    1
    0.120961257328751977E+02    0.207340142432604679E+02    0.594199573881982079E+01   -0.708475511231548261E+01    1
    0.255130141672183264E+02    0.295109984090238164E+02    0.599582031121594383E+01   -0.708575511231548649E+01    1
    0.234115260265449514E+02    0.525396097244912053E+01    0.603142237348032051E+01   -0.708675511231549748E+01    1
    0.264617247339643242E+02    0.298747945363070464E+02    0.608814966495470422E+01   -0.708775511231548361E+01    1
    0.788286548853153324E+01    0.112966805598605582E+02    0.616908282278261755E+01   -0.708875511231548483E+01    1
    0.516189965475428458E+01    0.170440770125066043E+01    0.624469650043040048E+01   -0.708975511231547539E+01    1
    0.234910675742839707E+02    0.200860609082603858E+02    0.629043394410651491E+01   -0.709075511231549882E+01    1
    0.265003438987218374E+02    0.203982537121152063E+02    0.631840770152592945E+01   -0.709175511231553379E+01    1
    0.137063917298888569E+02    0.297062064524509424E+02    0.635343507290951770E+01   -0.709275511231555900E+01    1
    0.252012071056026485E+02    0.168789718440136198E+02    0.635914779251648188E+01   -0.709375511231555222E+01    1
    0.236701624528188184E+02    0.173766879395439275E+02    0.637799925881475449E+01   -0.709475511231548772E+01    1
    0.206646705219018472E+02    0.116430845807498891E+02    0.638270416395225659E+01   -0.709575511231547384E+01    1
    0.144350494569508108E+02    0.551232962619775968E+01    0.639324244047891543E+01   -0.709675511231547862E+01    1
    0.206432543374889477E+02    0.115742277185280500E+02    0.643522553081877113E+01   -0.709775511231546563E+01    1
    0.145241634043329846E+02    0.192472587916424978E+02    0.647756310558845172E+01   -0.709875511231552725E+01    1
    0.818092065206831798E+01    0.258419755232649422E+02    0.649072909951386556E+01   -0.709975511231554801E+01    1
    0.236069980974270237E+02    0.202795200038653860E+02    0.650240552434966990E+01   -0.710075511231553769E+01    1
    0.827380026761997200E+01    0.251111849786768637E+02    0.653865859083002032E+01   -0.710175511231549716E+01    1
    0.258116385814381140E+02    0.207617483612406595E+02    0.654782654297968669E+01   -0.710275511231548595E+01    1
    0.138058177282950627E+02    0.205422048511150948E+02    0.664528101011413330E+01   -0.710375511231548451E+01    1
    0.731500235406691957E+00    0.295008230530651119E+02    0.669182099665225394E+01   -0.710475511231546175E+01    1
    0.250797582213977073E+02    0.829103320852684611E+01    0.670666822511733063E+01   -0.710575511231550738E+01    1
    0.206828659458714341E+02    0.135581618480907284E+02    0.674399950919267166E+01   -0.710675511231549617E+01    1
    0.190677182497439830E+02    0.201552754246942412E+01    0.685059992847529298E+01   -0.710775511231548851E+01    1
    0.129486666398259906E+02    0.428005357283961185E+01    0.688361023920225978E+01   -0.710875511231553237E+01    1
    0.304798630714973697E+02    0.232585099449252439E+02    0.690070382337360311E+01   -0.710975511231552026E+01    1
    0.208292270375983861E+02    0.256811266271485010E+02    0.690333549576295447E+01   -0.711075511231553037E+01    1
    0.168286998930707909E+02    0.127991971397642139E+02    0.691329880520973816E+01   -0.711175511231555468E+01    1
    0.128827065894679933E+02    0.830458661788074792E+01    0.699030842095496396E+01   -0.711275511231549729E+01    1
    0.206305641668352600E+02    0.263082180481375545E+02    0.701800087175746956E+01   -0.711375511231544433E+01    1
    0.231377183205549564E+02    0.308660715718887566E+02    0.705237624820683529E+01   -0.711475511231546065E+01    1
    0.304078509875621670E+02    0.106999822567525715E+02    0.707106806718508807E+01   -0.711575511231552138E+01    1
    0.313325575263297615E+02    0.230887346737894532E+02    0.707196731096925291E+01   -0.711675511231550573E+01    1
    0.435313300180544793E+01    0.861001020719918464E+00    0.716239754121849703E+01   -0.711775511231547409E+01    1
    0.195239483292152016E+02    0.145502440737832668E+02    0.719094745004815028E+01   -0.711875511231553126E+01    1
    0.178662865952359979E+02    0.106647561256713885E+02    0.728965319170765991E+01   -0.711975511231554670E+01    1
    0.254518197187953490E+02    0.833907871518647781E+01    0.734353871635542355E+01   -0.712075511231549907E+01    1
    0.269812802068495010E+02    0.177079543863496802E+02    0.742030353108181817E+01   -0.712175511231547542E+01    1
    0.104990292755114396E+02    0.594758356701432067E+01    0.748097907795128858E+01   -0.712275511231546421E+01    1
    0.144494923204969066E+02    0.199371419335301958E+02    0.750222798997816476E+01   -0.712375511231549119E+01    1
    0.310979607062019809E+02    0.272059881688952210E+02    0.752543635588841742E+01   -0.712475511231554925E+01    1
    0.543972207608757241E+01    0.231517155207373868E+02    0.758810159518966909E+01   -0.712575511231552827E+01    1
    0.837884948905598925E+01    0.382671281509167002E-01    0.760999040479636601E+01   -0.712675511231549308E+01    1
    0.111242987198078520E+02    0.171494164768895452E+02    0.770350962825535035E+01   -0.712775511231546943E+01    1
    0.270520863781536036E+02    0.199078386311014590E+02    0.771302111511789157E+01   -0.712875511231544934E+01    1
    0.310324107410399641E+02    0.146520238488622905E+02    0.773279607961849269E+01   -0.712975511231545589E+01    1
    0.177720119410039530E+02    0.232190350316080831E+02    0.773437655306244132E+01   -0.713075511231547310E+01    1
    0.135059162451087982E+02    0.208206115034125183E+02    0.778343943609153666E+01   -0.713175511231551518E+01    1
    0.648325782239720283E+01    0.210630242852207594E+01    0.778908551672086791E+01   -0.713275511231555459E+01    1
    0.270766765096312838E+02    0.178270906896549128E+02    0.780863990865176305E+01   -0.713375511231552295E+01    1
    0.305187462637098257E+02    0.105783891873417382E+02    0.781415482691392072E+01   -0.713475511231551707E+01    1
    0.416271864834046390E+01    0.124035098664867451E+02    0.792727529788721341E+01   -0.713575511231552095E+01    1
    0.176645434041651690E+02    0.232351594317112138E+02    0.802474214753951820E+01   -0.713675511231547333E+01    1
    0.230030324854350212E+02    0.608317009153729860E+01    0.805486567412547139E+01   -0.713775511231547721E+01    1
    0.232454209242864245E+02    0.175994185044802620E+02    0.822444267080469515E+01   -0.713875511231551751E+01    1
    0.116005686703629962E+02    0.829096205219147109E+01    0.823130726450740724E+01   -0.713975511231553206E+01    1
    0.313215095689951362E+02    0.147175270006457719E+02    0.825628539935464723E+01   -0.714075511231547910E+01    1
    0.509163839117634875E+01    0.192286888606446182E+01    0.828220018369219169E+01   -0.714175511231547588E+01    1
    0.168505149274688222E+02    0.135743236988966860E+02    0.828921552007358819E+01   -0.714275511231552063E+01    1
    0.250837073980110503E+02    0.210123179061251122E+02    0.838497235893796855E+01   -0.714375511231548810E+01    1
    0.183435190288538514E+02    0.230038226952647200E+02    0.839683191394603590E+01   -0.714475511231548044E+01    1
    0.243824954185175038E+02    0.419868817587280674E+01    0.840568515605583499E+01   -0.714575511231547544E+01    1
    0.144911318844375963E+02    0.301761753222550659E+02    0.851567106573622468E+01   -0.714675511231546512E+01    1
    0.165497839112148881E+01    0.204846805715693847E+02    0.858096665884607468E+01   -0.714775511231545746E+01    1
    0.672188433814940822E+01    0.104122728498723642E+02    0.858958193141183024E+01   -0.714875511231547112E+01    1
    0.184083855186892364E+02    0.272925535959498653E+02    0.866202955719402645E+01   -0.714975511231553895E+01    1
    0.232594480850311172E+02    0.765434317240265649E+01    0.870057063019602062E+01   -0.715075511231556238E+01    1
    0.111235272353295702E+02    0.170194269599043970E+02    0.872280627773479900E+01   -0.715175511231552363E+01    1
    0.171408121779145300E+00    0.166575014952274891E+02    0.879027467171134447E+01   -0.715275511231548489E+01    1
    0.166725735305811149E+02    0.255228637020624163E+02    0.880248075369553185E+01   -0.715375511231551631E+01    1
    0.461787763771076509E+01    0.109022853358306975E+02    0.885696258103316403E+01   -0.715475511231555394E+01    1
    0.715831797610508946E+01    0.272292899961955754E+02    0.888766541477857785E+01   -0.715575511231553918E+01    1
    0.292288785195408742E+02    0.129891115263464272E+02    0.897161040219613959E+01   -0.715675511231548889E+01    1
    0.292141959714966717E+02    0.123103812037612759E+02    0.897201705684587303E+01   -0.715775511231549810E+01    1
    0.473927221839660273E+01    0.107764584644650192E+02    0.899756635036804120E+01   -0.715875511231551975E+01    1
    0.212187630329361498E+01    0.180156325079784381E+02    0.905568580307270743E+01   -0.715975511231550943E+01    1
    0.147176524605002506E+02    0.181003197822861956E+02    0.917357527591743782E+01   -0.716075511231549466E+01    1
    0.198321751036404059E+02    0.230375751411895706E+02    0.922228372918574024E+01   -0.716175511231550654E+01    1
    0.134882301506976905E+02    0.839689511021425794E+01    0.922983469858781547E+01   -0.716275511231549800E+01    1
    0.229221090067616018E+02    0.184534742923604966E+02    0.923662823820291301E+01   -0.716375511231549744E+01    1
    0.116655905806151203E+02    0.840931189073729257E+01    0.930689066360434047E+01   -0.716475511231552620E+01    1
    0.292295451420512329E+02    0.244959129995007139E+02    0.934161211057071661E+01   -0.716575511231553186E+01    1
    0.143774615112102886E+02    0.471103251592821426E+01    0.935292573984570552E+01   -0.716675511231552953E+01    1
    0.273713199141403223E+02    0.647867011130062131E+01    0.941080440408852859E+01   -0.716775511231552542E+01    1
    0.235180601683481463E+02    0.296276854363640183E+02    0.944895929134904300E+01   -0.716875511231552309E+01    1
    0.834381061148895209E+00    0.210056516810215079E+02    0.946391359056117665E+01   -0.716975511231551454E+01    1
    0.272809644759593581E+02    0.715932165494091333E+01    0.949288449735183804E+01   -0.717075511231548468E+01    1
    0.410869975457956915E+01    0.259183974274582880E+02    0.955365048117535309E+01   -0.717175511231547969E+01    1
    0.629622526739769928E+01    0.148217504340844037E+02    0.957727356493442628E+01   -0.717275511231553597E+01    1
    0.118791344881474430E+02    0.848551470831908716E+01    0.965789974259170059E+01   -0.717375511231553364E+01    1
    0.199590674475015746E+02    0.104744503792446100E+02    0.966333154589656473E+01   -0.717475511231548158E+01    1
    0.232026016632066145E+02    0.775974068537498507E+01    0.981189566678317249E+01   -0.717575511231545082E+01    1
